pkey;key;guid;pubDate;title;description;category;link
3524;888;4225124;888.hu;Helikopter-balesetben életét vesztette Kobe Bryant, NBA-legenda, olimpiai bajnok kosárlabdázó;https://888.hu/amerika-london-parizs/__trashed-20__trashed-4225124/;Mon, 27 Jan 2020 07:59:31 +0200;Helikopter balesetben életét vesztette vasárnap Kobe Bryant kétszeres olimpiai bajnok, visszavonult amerikai profi kosárlabdázó, a sportág legendás alakja – jelentette először az amerikai TMZ hírportál, majd műsorát megszakítva valamennyi amerikai tévéállomás.
3554;888;4225299;888.hu;Donald Trump: Washington kész segítséget nyújtani Kínának a járvány ellen;https://888.hu/amerika-london-parizs/donald-trump-washington-kesz-segitseget-nyujtani-kinanak-a-jarvany-ellen-4225299/;Mon, 27 Jan 2020 17:59:52 +0200;
3555;888;4225292;888.hu;Varga Judit: eljött a keresztény-konzervatív zöld politika ideje;https://888.hu/okojobb/varga-judit-eljott-a-kereszteny-konzervativ-zold-politika-ideje-4225292/;Mon, 27 Jan 2020 17:39:51 +0200;A miniszter a neves Politico magazin európai kiadásában közölt véleménycikket.
3556;888;4225212;888.hu;Migrációs kockázatok: 21. századi afrikai epidémiák a népvándorlás tükrében;https://888.hu/piszkostizenketto/migracios-kockazatok-21-szazadi-afrikai-epidemiak-a-nepvandorlas-tukreben-4225212/;Mon, 27 Jan 2020 17:00:06 +0200;Miközben a Hupej tartománybeli Vuhan városból származó koronavírus gyors terjedése elborzasztja a világot, az afrikai „csöndes gyilkosok” legalább ekkora vészt jelentenek a migráción keresztül.
3557;888;4225270;888.hu;Kormányfői megemlékezés és gyertyagyújtás Auschwitz-Birkenau felszabadításának 75. évfordulóján;https://888.hu/ketharmad/kormanyfoi-megemlekezes-es-gyertyagyujtas-auschwitz-birkenau-felszabaditasanak-75-evfordulojan-4225270/;Mon, 27 Jan 2020 15:17:24 +0200;Orbán Viktor ma délután számos ország állam- és kormányfőjének társaságában részt vesz az Auschwitz-Birkenau német koncentrációs tábor felszabadításának 75. évfordulója alkalmából rendezett megemlékezésen, és gyertyát helyez el a birkenaui áldozatok emlékművének magyar nyelvű táblája előtt.
3558;888;4225247;888.hu;Üzenet az Újpest focistáinak: menjetek el dolgozni!;https://888.hu/hajra-magyarok/uzenet-az-ujpest-focistainak-menjetek-el-dolgozni-4225247/;Mon, 27 Jan 2020 14:58:39 +0200;Ha még küzdőszellem sincs bennetek, mégis mire veszitek fel a milliós fizetéseket hónapról hónapra?
3559;888;4225246;888.hu;Ezt a kutatást várta mindenki: túl kevés a nő és a nem fehér ember a filmes fesztiválokon;https://888.hu/kinyilott-a-pitypang/ezt-a-kutatast-varta-mindenki-tul-keves-a-no-es-a-nem-feher-ember-a-filmes-fesztivalokon-4225246/;Mon, 27 Jan 2020 14:18:14 +0200;Ez sajnos nem valami poén, vannak, akik ezt komolyan problémának tartják és tanulmányt írnak róla.
3560;888;4225240;888.hu;Ha minden vágyad az volt, hogy előadj egy Soros-konferencián, most megteheted;https://888.hu/szabad-vasarnap/ha-minden-vagyad-az-volt-hogy-eloadj-egy-soros-konferencian-most-megteheted-4225240/;Mon, 27 Jan 2020 13:38:24 +0200;Soros György tiszteletére rendeznek konferenciát, ha van mondanivalód, jelentkezz!
3561;888;4225170;888.hu;Schiffer András fejet ráz;https://888.hu/piszkostizenketto/schiffer-andras-fejet-raz-4225170/;Mon, 27 Jan 2020 13:00:23 +0200;
3562;888;4225226;888.hu;Salvini elégedett az olasz tartományi választások eredményével;https://888.hu/amerika-london-parizs/salvini-elegedett-az-olasz-tartomanyi-valasztasok-eredmenyevel-4225226/;Mon, 27 Jan 2020 12:09:43 +0200;Az egyik hagyományosan baloldali tartományban nyert a jobboldal, a másikban megszorongatta a balosokat.
3563;888;4225207;888.hu;Calabriát behúzták, a hagyományosan balos Emilia Romagnában pedig tényezővé váltak Salviniék;https://888.hu/amerika-london-parizs/calabriat-behuztak-a-hagyomanyosan-balos-emilia-romagnaban-pedig-tenyezove-valtak-salviniek-4225207/;Mon, 27 Jan 2020 11:15:27 +0200;A Liga vezetője szerint pártja mozgásba hozta az olasz politikát.
3564;888;4225181;888.hu;Hála az égnek, Csenyéte nem lett Olaszliszka;https://888.hu/piszkostizenketto/hala-az-egnek-csenyete-nem-lett-olaszliszka-4225181/;Mon, 27 Jan 2020 10:38:24 +0200;A mentősök azt tették, amit tenniük kellett.
3565;888;4225187;888.hu;Két szettben nyertek és negyeddöntőbe jutottak Babosék az Ausztrál Openen;https://888.hu/hajra-magyarok/ket-szettben-nyertek-es-negyeddontobe-jutottak-babosek-az-ausztral-openen-4225187/;Mon, 27 Jan 2020 09:50:55 +0200;Újabb magyar siker az év első Grand Slam-tornáján.
3566;888;4225162;888.hu;Igen, tudjuk, ez csak egy álprobléma: 24 óra leforgása alatt 37 migránst fogtak el a magyar rendőrök;https://888.hu/ketharmad/igen-tudjuk-ez-csak-egy-alproblema-24-ora-leforgasa-alatt-37-migranst-fogtak-el-a-magyar-rendorok-4225162/;Mon, 27 Jan 2020 09:28:17 +0200;Mozgalmasan telt a hétvége.
3567;888;4225142;888.hu;Megvan a tökéletes megfejtés arra, miért a Fidesz nyert Győrben;https://888.hu/kinyilott-a-pitypang/megvan-a-tokeletes-megfejtes-arra-miert-a-fidesz-nyert-gyorben-4225142/;Mon, 27 Jan 2020 08:45:53 +0200;Nyilván nem azért, mert ezt akarta a szavazók többsége, és nem is azért, mert a győriek nagyobb része a Fidesz jelöltjét tartotta alkalmasabbnak.
3644;888;4225313;888.hu;Bukik a baloldali szlovén kormány: lemondott a miniszterelnök;https://888.hu/amerika-london-parizs/bukik-a-baloldali-szloven-kormany-lemondott-a-miniszterelnok-4225313/;Mon, 27 Jan 2020 19:13:41 +0200;A baloldal szerint átmeneti kormányt kellene létrehozni, míg az ellenzéki jobboldali pártok új választásokat szeretnének.
3645;888;4225300;888.hu;Egymáshoz is tisztességtelennek látszanak a liberálisok, akik választást akarnak nyerni;https://888.hu/kinyilott-a-pitypang/egymashoz-is-tisztessegtelennek-latszanak-a-liberalisok-akik-valasztast-akarnak-nyerni-4225300/;Mon, 27 Jan 2020 19:00:37 +0200;Lakner Zoltán politológus, a 168 Óra korábbi főszerkesztő-helyettese Facebook oldalán vonja kétségbe volt munkaadója tisztességét ki nem fizetett járandóságai miatt. Ezt írja:
4184;pesti_sracok;https://pestisracok.hu/?p=542362;VII. kerület;Niedermüller büntetlenül mondhat bármit…;https://pestisracok.hu/niedermuller-buntetlenul-mondhat-barmit/;Mon, 27 Jan 2020 18:34:12 +0000;"Már majdnem feljelentettem Niedermüller Pétert. Az utolsó pillanatban aztán meggondoltam magam. Rájöttem ugyanis, hogy ez a bajkeverő bizony büntetlenül mondhat azt, amit akar. Már, ha okosan teszi. És okosan teszi… *** Eredeti tervem az volt, hogy feljelentem a Dk üdvöskéjét, s már az előkészületeket is megtettem. A következő – nem túl hosszú, ám annál lényegre [&#8230;]"
4185;pesti_sracok;https://pestisracok.hu/?p=542344;Szabó Tímea;Kicsoda valójában Szabó Tímea? Izgalmas tényfeltárás a Karc Fm-en;https://pestisracok.hu/kicsoda-valojaban-szabo-timea-izgalmas-tenyfeltaras-a-karc-fm-en/;Mon, 27 Jan 2020 17:50:59 +0000;"A PestiSrácok.hu tényfeltáró cikksorozatából készült beszélgetés a Karc Fm A Sors Szimfóniája című műsorában, ahol Papp Endre a Momentum és a Párbeszéd külföldi érdekek mentén szerveződő képviseletéről kérdezte kolléganőnket. Ezúttal Szabó Tímea életútja volt terítéken. A Párbeszéd országgyűlési képviselőjéről akár egy James Bond-film szereplőjét is mintázhatnánk, aki gyenge nőként már háborús konfliktusok megoldásában vesz részt, [&#8230;]"
4186;pesti_sracok;https://pestisracok.hu/?p=542348;Kobe Bryant;Bryant a Hírességek Csarnokának tagja lesz;https://pestisracok.hu/bryant-a-hiressegek-csarnokanak-tagja-lesz/;Mon, 27 Jan 2020 17:45:09 +0000;"Bekerül idén a kosárlabdázó Hírességek Csarnokába Kobe Bryant, aki vasárnap halt meg tragikus helikopter-balesetben. Így tisztelgünk Kobe emléke előtt. A történelem legemblematikusabb osztálya nyer felvételt ebben az évben Kobe, Tim Duncan és Kevin Garnett személyében &#8211; jelentette be Jerry Colangelo, a Massachusetts állambeli Springfieldben található intézmény vezetője. A játékosokat leghamarabb három évvel a visszavonulásuk után [&#8230;]"
4187;pesti_sracok;https://pestisracok.hu/?p=542302;Peging;Koronavírus – Halálos áldozatot jelentettek Pekingből is;https://pestisracok.hu/koronavirus-halalos-aldozatot-jelentettek-pekingbol-is/;Mon, 27 Jan 2020 17:16:23 +0000;"Pekingből hétfőn jelentették a koronavírus okozta járvány első halálos áldozatát &#8211; jelentette be a CCTV kínai állami hírcsatorna. Az ötvenéves áldozat január 8-án tért vissza a fővárosba a fertőzés gócpontjának számító Vuhanból, és január 22-én diagnosztizálták nála a betegséget. A kórokozó a 11 millió lakosú Vuhan egyik halpiacán bukkant fel először, ahol illegálisan árusították a vadhúst. [&#8230;]"
4188;pesti_sracok;https://pestisracok.hu/?p=542270;Vezető;Nacsa Lőrinc: nincs helye a közéletben Niedermüller Péternek!;https://pestisracok.hu/nacsa-lorinc-nincs-helye-a-kozeletben-niedermuller-peternek/;Mon, 27 Jan 2020 16:49:10 +0000;"Petíció indult azért, hogy a DK-s, fehér-, heteroszexuális-, és kereszténygyűlölő Niedermüller Pétert lemondásra szólítsa fel az őt kitartó ellenzéki pártszövetség. A DK alelnöke, Erzsébetváros polgármestere azzal verte ki a biztosítékot, hogy arról beszélt az ATV műsorában, hogy  mennyire rémisztőnek tartja a &#8220;fehér, heteroszexuális, keresztény képződményeket&#8221;, akikből &#8220;a világon mindenütt az úgynevezett fehér nacionalisták állnak össze&#8221;. [&#8230;]"
4189;pesti_sracok;https://pestisracok.hu/miert-szeretjuk-a-vilagveget/;Aristo;Miért szeretjük a világvégét?;https://pestisracok.hu/miert-szeretjuk-a-vilagveget/;Mon, 27 Jan 2020 16:40:00 +0000;"„… hatalmat kaptak a Föld negyedrésze felett, hogy háborúkkal, éhínségekkel, járványos betegségekkel és vadállatokkal gyilkolják az embereket.” Jelenések 6:8 Beleolvasva a napi sajtóba, azt találja az ember, hogy ismét nagy keletje van a világvégét jósló híreknek. Most éppen a koronavírus fenyegeti az emberiséget, mely – ó borzalom – a hírek szerint immár több tíz ember [&#8230;]"
4190;pesti_sracok;https://pestisracok.hu/?p=542293;Niedermüller Péter;Mi Hazánk: Niedermüller Péter vállalja nyíltan identitását!;https://pestisracok.hu/mi-hazank-niedermuller-peter-vallalja-nyiltan-identitasat/;Mon, 27 Jan 2020 16:34:25 +0000;"A Mi Hazánk Mozgalom elnöke felszólította Niedermüller Péter DK-alelnököt, hogy &#8220;vállalja nyíltan az identitását&#8221;. Se ő, sem pedig gyurcsányista pártja ne beszéljen mellé fehér, keresztény, heteroszexuális szavazópolgárok szavazatainak megszerzése érdekében!&#8221; &#8211; szólított fel Toroczkai László hétfőn az MTI-hez eljuttatott közleményében. Azt írta: Niedermüller Péter nemrég azért aggódott, hogy az EU csúcstalálkozója jóm-kipúr, vagyis a zsidó engesztelés [&#8230;]"
4191;pesti_sracok;https://pestisracok.hu/?p=542289;Vezető;Ha Önnek van Momentum-szavazó unokája, ezt feltétlenül mutassa meg neki! (videó);https://pestisracok.hu/ha-onnek-van-momentum-szavazo-unokaja-ezt-feltetlenul-mutassa-meg-neki-video/;Mon, 27 Jan 2020 16:32:32 +0000;"A The Fair Right youtube-csatorna vloggere méltó választ adott Fekete-Győr Andrásnak, aki még a karácsonyi vendégjárás idején adott részletes tanácsokat szavazóinak arról, hogyan rendszabályozzák meg fideszes nagymamájukat: a jobboldali tévécsatornák és portálok eltüntetésével, és hogyan szoktassák rá némi erőszakkal a Magyar Hang, a 444.hu vagy éppen az Index olvasására. Ha Önnek van Momentum-szavazó unokája, ezt [&#8230;]"
4192;pesti_sracok;https://pestisracok.hu/?p=542283;Vezető;Rabosították Varju Lászlót, diktatúrázva demonstrált az ellenzék;https://pestisracok.hu/rabositottak-varju-laszlot-diktaturazva-demonstralt-az-ellenzek/;Mon, 27 Jan 2020 16:24:53 +0000;"Hétfő délután a Központi Nyomozó Főügyészség székházában rabosították Varju Lászlót, a DK politikusát, akit választás rendje elleni bűntettel, garázdaság vétségével, valamint súlyos testi sértéssel gyanúsítanak. A politikus adatait az eljárás miatt vették fel, a rabosítás nem jelent tényleges benntartást. Varju rabosítása, az ujjlenyomatvétel, az adatrögzítés miatt az ellenzéki pártok: a DK, a Párbeszéd, a Liberálisok [&#8230;]"
4193;pesti_sracok;https://pestisracok.hu/?p=542281;Vezető;Napokon belül elítélhetik Gyurcsányék százmilliós csalással vádolt egykori párttársát;https://pestisracok.hu/napokon-belul-elitelhetik-gyurcsanyek-szazmillios-csalassal-vadolt-egykori-parttarsat/;Mon, 27 Jan 2020 16:07:08 +0000;"Jövő héten hirdet ítéletet a Terrorelhárítási Központ (TEK) munkatársai segítségével két és fél éve elfogott, Kőrös Gusztáv, a Demokratikus Koalíció (DK) volt politikusa, és társai ügyében a Kaposvári Törvényszék –tudta meg a PestiSrácok.hu. A vád szerint magát államtitkárnak, illetve minisztériumi dolgozónak kiadó Kőrös vezette bűnbanda a rászedett vállalkozóktól több, mint 150 millió forintot csalt ki. [&#8230;]"
4194;pesti_sracok;https://pestisracok.hu/?p=542277;Matolcsy György;Matolcsy György a Rubik kockához hasonlítja a magyar gazdaságpolitikát;https://pestisracok.hu/matolcsy-gyorgy-a-rubik-kockahoz-hasonlitja-a-magyar-gazdasagpolitikat/;Mon, 27 Jan 2020 15:36:00 +0000;"Miért is ne ismerhetnénk fel a rokonságot a Rubik kocka és a magyar gazdaságpolitika között: elvégre mindkettő magyar, leleményes és sikeres &#8211; teszi fel a kérdést legújabb írásában a jegybank elnöke. Matolcsy György egy hétfői írásában azt fejtegeti: a Rubik kocka meghódította a világot, mert tükrözi a modern élet, technológia, politika, pénz és sport működését. [&#8230;]"
4195;pesti_sracok;https://pestisracok.hu/?p=542272;szervezeti és működési szabályzat;Főpolgármester-helyettes: az szmsz-módosítás az ellenzéki jogok helyreállításáról szól;https://pestisracok.hu/fopolgarmester-helyettes-az-szmsz-modositas-az-ellenzeki-jogok-helyreallitasarol-szol/;Mon, 27 Jan 2020 15:11:03 +0000;"A Fővárosi Közgyűlés szervezeti és működési szabályzatának (szmsz) tervezett módosítása a több párbeszédről, a több ellenzéki jogkörről szól és arról, hogy a városlakók jobban beleszólhassanak a fővárost érintő döntésekbe, de nincs benne semmi, ami ne lenne benne a jelenleg hatályos szmsz-ben vagy ne a törvényből fakadna &#8211; közölte Kiss Ambrus általános főpolgármester-helyettes a Fidesz-KDNP kritikáira [&#8230;]"
4196;pesti_sracok;https://pestisracok.hu/?p=542249;Vezető;Reménytelenül küzdenek a közbeszerzési törvénnyel Baranyi Krisztina emberei;https://pestisracok.hu/remenytelenul-kuzdenek-a-kozbeszerzesi-torvennyel-baranyi-krisztina-emberei/;Mon, 27 Jan 2020 14:59:45 +0000;"Baranyi Krisztina azzal a kimondott céllal vette át a hatalmat a ferencvárosi polgármesteri hivatalban, hogy kisöpör minden olyan céget, amellyel az előző vezetés kötött szerződést. Az új polgármester szuperképessége, hogy válogatás nélkül tolvajoz le mindenkit, aki akár az önkormányzat részéről, akár alvállalkozóként részt vett a kerület üzemeltetésében 2010 és 2019 között. Sok probléma van a [&#8230;]"
4197;pesti_sracok;https://pestisracok.hu/?p=542259;Varga Judit;Varga Judit: eljött a keresztény-konzervatív zöld politika ideje;https://pestisracok.hu/varga-judit-eljott-a-kereszteny-konzervativ-zold-politika-ideje/;Mon, 27 Jan 2020 14:23:30 +0000;"Eljött a keresztény-konzervatív zöldpolitika ideje, Európának olyan klímapolitikát kell folytatnia, amely nem a legszegényebb országokra terheli a klímasemleges gazdasági átállás költségeit &#8211; szögezi le Varga Judit igazságügy-miniszter a Politico című, európai ügyekkel foglalkozó hírportálon hétfőn megjelent véleménycikkében. A miniszter a zöldpártok nyugat-európai népszerűségét nem annak tulajdonítja, hogy a klímaváltozás elleni küzdelem leghatékonyabb módját találták meg, [&#8230;]"
4198;pesti_sracok;https://pestisracok.hu/?p=542256;tüntetés;A méz tisztaságának európai védelméért tüntettek a termelők Brüsszelben;https://pestisracok.hu/a-mez-tisztasaganak-europai-vedelmeert-tuntettek-a-termelok-brusszelben/;Mon, 27 Jan 2020 14:08:14 +0000;"Az európai mézpolitika teljességgel tarthatatlan, hiszen nem nyújt elegendő védelmet a laboratóriumi körülmények között létrehozott, főként Ázsiából érkező műmézekkel szemben, ezzel teljesen tönkreteszi az európai mézpiacot és a méztermelőket &#8211; jelentette ki Nagy István agrárminiszter Brüsszelben, magyar és spanyol méztermelők tüntetésén elmondott nyilatkozatában hétfőn. Az agrárminiszter hangsúlyozta, az Európai Bizottságnak újra kell nyitnia a mézirányelvről [&#8230;]"
4199;pesti_sracok;https://pestisracok.hu/?p=542252;Reuven Rivlin;Rivlin: a lengyel nemzet a második világháború áldozata;https://pestisracok.hu/rivlin-a-lengyel-nemzet-a-masodik-vilaghaboru-aldozata/;Mon, 27 Jan 2020 13:53:25 +0000;"Izrael népe emlékezetben tartja, hogy a lengyel nemzet a második világháború áldozata &#8211; jelentette ki Reuven Rivlin izraeli elnök hétfőn a dél-lengyelországi Oswiecimben, ahol az auschwitzi haláltábor felszabadításának 75. évfordulóján rendezendő megemlékezés előtt Andrzej Duda lengyel államfővel tárgyalt. Rivlin utalt arra, hogy a lengyel elnök nem vett részt a múlt heti jeruzsálemi Holokauszt Világfórumon, Vlagyimir [&#8230;]"
4200;pesti_sracok;https://pestisracok.hu/a-remiszto-kepzodmenyek-tamadasa/;Vezető;A rémisztő képződmények támadása;https://pestisracok.hu/a-remiszto-kepzodmenyek-tamadasa/;Mon, 27 Jan 2020 12:56:43 +0000;"A rémisztő képződményeknek is van lelki élete. Ezt abból tudhattuk meg, hogy a Neandervölgyi Péter jelzetű rémisztő képződmény elképzelte az ATV stúdiójának akolmelegében, ahogy a fehér, heteroszexuális férfiak, akik között nők is vannak (!!!), körbeveszik őt és kedvesek vele. Feltolultak a tudatalattijából az emlékek, ahogy az anyukája, a vasorrú bába: a fehér, bibircsók nélküli heteroszexuális [&#8230;]"
